% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate,day,week
55.53,13.32,1728.3827,286.9351,383.90372,9.79519,1.6746485,299.482,296.671,301.692,300.128,296.638,299.709,301.452,744.9772,641.3092,781.30237,644.9875,642.02966,621.98737,645.53827,65.26,1.19,159,23
55.53,13.32,1738.6696,291.04517,384.33182,9.818508,1.6709144,300.274,298.35,298.073,299.483,299.313,299.927,301.538,724.04315,610.32056,765.4398,644.74347,641.06836,612.9483,643.65625,65.26,1.19,159,23
55.53,13.32,1748.9564,295.15524,384.75995,9.841826,1.6671802,299.487,302.553,297.886,298.864,297.603,300.054,299.927,703.1092,579.3319,749.5773,644.49945,640.10706,603.90924,641.7743,65.26,1.19,159,23
55.53,13.32,1759.2433,299.26535,385.18805,9.865145,1.6634461,299.395,297.243,300.69,301.06,299.257,300.124,304.691,682.17523,548.34326,733.7147,644.25543,639.14575,594.8702,639.8923,65.26,1.19,159,23
55.53,13.32,1769.5302,303.37543,385.61618,9.888463,1.659712,300.85,301.294,300.687,300.927,299.872,300.465,299.872,661.2413,517.3546,717.8521,644.0114,638.18445,585.8311,638.0103,65.26,1.19,159,23
55.53,13.32,1779.817,307.4855,386.0443,9.911781,1.6559777,188.09872,183.30495,190.46812,294.4642,288.75476,228.24518,215.70943,640.3073,486.366,701.98956,643.7674,637.22314,576.79205,636.12836,65.26,1.19,159,23
55.53,13.32,1790.1039,311.59558,386.4724,9.9351,1.6522436,196.83298,182.66737,201.61324,294.4061,289.47495,224.96762,219.58214,619.37335,455.37735,686.127,643.5234,636.26184,567.753,634.24634,65.26,1.19,159,23
55.53,13.32,1800.3907,315.7057,386.90054,9.958418,1.6485094,205.56725,182.0298,212.75835,294.348,290.19513,221.69006,223.45483,598.4394,424.38873,670.26447,643.27936,635.30054,558.7139,632.3644,65.26,1.19,159,23
55.53,13.32,1810.6775,319.81577,387.32867,9.981736,1.6447753,214.30151,181.39223,223.90346,294.2899,290.91534,218.41252,227.32753,577.5054,393.4001,654.40186,643.0354,634.3393,549.67487,630.48236,65.26,1.19,159,23
55.53,13.32,1820.9644,323.92584,387.75677,10.005054,1.641041,223.03577,180.75465,235.04857,294.23178,291.63553,215.13496,231.20024,556.5714,362.41147,638.5393,642.7914,633.378,540.6358,628.6004,65.26,1.19,159,23
55.53,13.32,1831.2512,328.03595,388.1849,10.028373,1.6373069,231.77003,180.11708,246.19368,294.17368,292.3557,211.8574,235.07294,535.63745,331.42282,622.67676,642.54736,632.4167,531.59674,626.7184,65.26,1.19,159,23
55.53,13.32,1841.5381,332.14603,388.61304,10.051692,1.6335728,240.50429,179.4795,257.3388,294.1156,293.0759,208.57985,238.94565,514.7035,300.43417,606.8142,642.30334,631.4554,522.5577,624.8364,65.26,1.19,160,23
55.53,13.32,1851.825,336.2561,389.04114,10.07501,1.6298386,249.23856,178.84193,268.48392,294.0575,293.79608,205.30229,242.81834,493.76953,269.44556,590.9516,642.0593,630.4941,513.5186,622.9544,65.26,1.19,160,23
55.53,13.32,1862.1118,340.36618,389.46927,10.107967,1.6261045,257.9728,178.20438,279.62903,293.9994,294.5163,202.02473,246.69104,472.83554,238.45691,575.08905,641.8153,629.5328,504.47952,621.07245,65.26,1.19,160,23
55.53,13.32,1872.3987,344.4763,389.8974,10.1596365,1.6223702,266.70706,177.5668,290.77414,293.94128,295.23648,198.7472,250.56375,456.9303,223.39365,562.7126,641.5713,628.5715,495.44046,619.1904,65.26,1.19,160,23
55.53,13.32,1882.6855,348.58636,390.3255,10.211306,1.6186361,356.958,261.453,301.154,293.88318,301.578,310.663,300.412,474.67874,225.23125,575.9007,641.3273,627.61017,486.4014,620.3758,65.26,1.19,160,23
55.53,13.32,1892.9724,352.69644,390.75363,10.262974,1.6149019,305.513,295.194,299.445,293.82507,301.278,304.628,304.727,492.4272,227.06885,589.08887,641.08325,626.64886,477.36234,621.65607,65.26,1.19,160,23
55.53,13.32,1903.2593,356.80655,391.18176,10.314643,1.6111678,302.157,237.543,298.546,293.76697,300.524,310.199,296.636,510.17563,228.90645,602.277,640.83923,625.68756,468.32327,622.9363,65.26,1.19,160,23
55.53,13.32,1913.546,360.91663,391.60986,10.366312,1.6074336,300.173,297.264,297.281,293.70886,299.62,295.428,300.182,527.9241,230.74405,615.4651,640.5952,624.72626,459.28418,624.2165,65.26,1.19,160,23
55.53,13.32,1923.8329,365.0267,392.038,10.417981,1.6036994,300.646,301.864,298.968,298.39,300.146,295.552,307.078,545.6725,232.58165,628.6532,640.3512,623.76495,450.24512,625.49677,65.26,1.19,160,23
55.53,13.32,1934.1198,369.13678,392.4661,10.46965,1.5999653,300.097,302.312,299.268,300.676,299.438,308.239,298.903,563.42096,234.41925,641.8414,640.1072,622.80365,441.20605,626.777,65.26,1.19,160,23
55.53,13.32,1944.4066,373.2469,392.89423,9.967251,1.5962311,300.262,299.74,302.545,297.875,299.733,302.031,300.965,581.1694,236.25687,655.0295,639.86316,621.84235,432.167,628.0572,65.26,1.19,160,23
55.53,13.32,1954.6935,377.35696,393.32236,9.447716,1.592497,299.922,297.536,303.442,301.671,300.146,302.732,305.641,598.91785,238.09447,668.2176,639.61914,620.88104,423.12793,629.3374,65.26,1.19,160,23
55.53,13.32,1964.9803,381.46704,393.75046,9.427527,1.5887628,299.643,300.176,298.337,298.869,299.733,308.097,306.027,616.66626,239.93207,681.40576,639.3751,619.91974,414.08887,630.6177,65.26,1.19,160,23
55.53,13.32,1975.2672,385.57715,394.1786,9.799685,1.5850286,300.251,298.652,302.787,300.427,299.314,288.051,291.858,634.41473,241.76967,694.5939,639.1311,618.95844,405.0498,631.8979,65.26,1.19,160,23
55.53,13.32,1985.5541,389.68723,394.60672,8.92659,1.5812944,299.622,302.896,300.225,299.874,300.347,292.18,295.11,652.16315,243.60727,707.782,638.8871,617.99713,396.01074,633.1781,65.26,1.19,160,23
55.53,13.32,1995.841,393.7973,395.03482,8.907679,1.5775603,299.506,299.115,301.665,299.506,298.618,295.695,296.526,669.9116,245.44487,720.97015,638.64307,617.0358,386.97168,634.4583,65.26,1.19,160,23
55.53,13.32,2006.1278,397.90738,395.46295,8.888767,1.5738262,299.268,296.283,300.999,300.491,300.123,294.116,293.913,687.66003,247.28247,734.15826,638.39905,616.0745,377.93262,635.7386,65.26,1.19,160,23
55.53,13.32,2016.4147,402.0175,395.89108,8.869856,1.570092,299.487,293.576,298.602,299.005,299.303,305.391,297.588,705.4085,249.12009,747.3464,638.155,615.1132,368.89355,637.0188,65.26,1.19,160,23
55.53,13.32,2026.7014,406.12756,396.31918,8.8509445,1.5663579,301.685,303.442,301.465,298.608,299.487,307.178,306.958,723.1569,250.95769,760.53455,637.911,614.1519,359.85446,638.299,65.26,1.19,160,23
55.53,13.32,2036.9883,410.23764,396.7473,8.832033,1.5626236,301.685,303.442,301.465,298.608,299.487,307.178,306.958,740.9054,252.79529,773.72266,637.667,613.1906,350.8154,639.5793,65.26,1.19,160,23
55.53,13.32,2047.2751,414.34772,397.17545,8.813122,1.5588895,301.685,303.442,301.465,298.608,299.487,307.178,306.958,758.6538,254.63289,786.91077,637.423,612.2293,341.77634,640.8595,65.26,1.19,160,23
55.53,13.32,2057.562,418.45782,397.60355,8.79421,1.5551553,298.91,300.834,298.429,300.167,299.609,290.881,292.216,776.4023,256.4705,800.09894,637.17896,611.268,332.73727,642.1397,65.26,1.19,160,23
55.53,13.32,2067.8489,422.5679,398.03168,8.875091,1.5514212,300.757,302.001,298.169,299.903,301.753,305.007,292.97,794.1507,258.3081,813.28705,636.93494,610.3067,323.6982,643.4199,65.26,1.19,160,23
55.53,13.32,2078.1357,426.67798,398.45978,8.8278265,1.547687,299.41,295.248,300.213,300.927,299.158,298.668,293.192,811.8992,260.1457,826.47516,636.6909,609.3454,314.65915,644.7002,65.26,1.19,160,23
55.53,13.32,2088.4226,430.7881,398.8879,8.993331,1.5439528,299.824,301.254,297.919,300.571,300.363,303.177,302.356,829.6476,261.9833,839.6633,636.4469,608.3841,305.6201,645.9804,65.26,1.19,160,23
55.53,13.32,2098.7095,434.89816,399.31604,9.196423,1.5402187,300.019,301.949,299.028,299.85,298.036,291.316,303.928,847.39606,263.8209,852.85144,636.2029,607.4228,296.58102,647.2606,65.26,1.19,160,23
55.53,13.32,1147.7875,357.8846,386.31775,9.60722,1.5364845,300.747,304.642,296.631,298.755,300.249,303.091,293.437,236.16393,720.192,866.03955,635.95886,606.4615,287.54196,648.54083,65.26,1.19,160,23
55.53,13.32,2639.97,303.5777,385.12875,9.85174,1.5327504,299.214,277.744,301.524,298.792,300.547,296.993,306.519,775.636,618.577,351.101,407.581,572.112,462.364,502.294,65.26,1.19,160,23
55.53,13.32,351.94705,249.27077,383.93976,10.0913,1.5290161,300.163,289.115,301.988,300.13,296.841,282.045,305.866,821.75165,590.37,851.8252,412.799,605.948,501.022,501.166,65.26,1.19,160,23
55.53,13.32,1362.1879,274.9409,382.7508,10.3247,1.525282,300.156,300.907,299.615,299.927,300.592,288.872,294.561,557.619,588.952,855.39246,311.614,615.354,494.724,482.409,65.26,1.19,160,23
55.53,13.32,3496.01,355.756,381.5618,10.3044,1.53925,300.211,296.964,303.353,300.496,299.251,307.65,293.148,596.953,589.282,453.672,381.98,594.681,503.493,497.614,65.26,1.19,160,23
55.53,13.32,4152.34,435.902,380.37283,10.0219,1.65796,300.8,297.662,301.442,300.276,301.307,299.582,305.239,607.052,600.261,882.0057,409.578,599.25,500.764,509.995,65.26,1.19,160,23
55.53,13.32,2494.09,569.336,378.34,9.87661,1.74497,299.267,300.454,299.619,299.136,300.19,299.398,305.64,606.592,619.309,880.60516,357.42,589.116,491.955,470.872,62.29,5.27,160,23
55.53,13.32,3695.67,574.057,385.019,9.92836,1.73794,300.205,300.642,298.918,300.279,298.552,294.684,294.199,595.443,607.635,879.20465,412.963,615.69,488.945,481.371,62.29,5.27,160,23
54.16,15.82,1923.9365,538.33,383.5,10.0462,1.68617,301.221,302.413,298.678,301.419,299.536,312.942,306.446,620.147,612.472,877.80414,387.205,568.594,517.057,438.95,64.53,2.47,160,23
54.16,15.82,3979.07,530.224,385.401,10.026,1.66716,302.062,300.813,300.799,299.748,303.559,301.892,296.158,519.008,505.783,876.4036,485.325,481.675,520.542,540.291,64.53,2.47,160,23
54.16,15.82,3275.85,547.922,376.67133,10.0104,1.71193,300.272,304.823,300.085,300.271,299.927,306.206,309.154,509.424,497.783,875.0031,521.362,525.681,521.496,553.491,64.81,1.82,160,23
54.16,15.82,3627.36,539.695,377.35666,10.0141,1.70358,299.766,304.98,302.647,299.808,299.1,311.32,290.93,508.974,491.189,431.483,497.748,502.232,478.284,528.286,64.81,1.82,160,23
54.16,15.82,1215.9,558.253,387.053,9.91155,1.69649,299.079,301.246,300.177,298.727,297.149,299.005,293.752,483.902,489.783,840.0233,544.943,505.066,502.239,470.318,65.3,1.66,160,23
54.16,15.82,3851.51,528.118,383.3415,10.0075,1.68889,300.366,301.672,299.033,299.927,298.27,308.636,312.278,496.956,532.193,834.45667,482.107,506.259,500.273,519.714,65.81,1.61,160,23
54.16,15.82,3641.46,546.442,385.163,9.96843,1.73145,300.581,304.083,299.469,299.483,301.213,295.966,299.621,500.32,511.039,822.4273,409.749,474.568,522.245,451.89,65.81,1.61,161,23
54.16,15.82,2927.58,527.185,383.623,9.85254,1.715,300.793,293.809,302.318,298.465,299.927,286.688,307.592,499.102,505.637,827.07385,518.987,498.626,486.642,502.476,65.66,1.67,161,23
54.16,15.82,3616.35,400.581,378.54083,9.90342,1.63827,300.38,305.334,297.949,300.287,300.04,303.095,298.371,499.229,504.668,831.7204,521.924,560.36,526.77,559.957,65.66,1.67,161,23
54.16,15.82,3689.59,483.454,379.732,9.89288,1.71269,299.894,298.762,298.044,300.399,299.927,305.9,295.471,506.864,519.61,836.36694,490.784,483.432,497.646,488.471,64.98,1.72,161,23
54.16,15.82,3741.9,578.964,407.0439,9.86303,1.7411,300.261,300.322,298.221,300.555,300.586,308.703,292.584,383.453,262.56558,841.01355,506.359,507.459,475.916,473.247,64.98,1.72,161,23
54.16,15.82,4676.06,466.73,378.805,10.0225,1.69676,300.374,296.166,302.255,300.21,299.707,287.279,310.91,494.195,519.095,845.6601,494.226,475.761,503.3,487.614,65.4,2.12,161,23
54.16,15.82,2205.5767,446.722,377.85,10.0805,1.70287,300.386,303.323,298.848,300.306,299.547,292.435,313.331,477.192,473.824,865.736,595.351,521.089,516.782,498.185,65.4,2.12,161,23
54.16,15.82,4212.41,439.995,383.007,9.94265,1.69447,299.975,300.709,297.168,299.78,299.585,301.752,290.502,521.511,495.788,403.032,568.531,515.523,481.581,503.499,63.56,3.69,161,23
54.16,15.82,4557.38,521.015,383.7015,9.81167,1.72327,299.924,313.27,303.019,299.3,297.342,302.334,289.975,506.502,528.306,566.725,424.908,468.417,469.511,470.723,62.29,5.17,161,23
54.16,15.82,4149.48,440.023,400.317,9.83997,1.69881,299.055,295.214,298.002,300.298,297.677,286.675,295.176,500.091,502.656,498.601,518.305,502.445,547.853,490.646,62.29,5.17,161,23
51.62,19.01,4747.55,396.527,378.591,9.90454,1.68828,299.652,304.208,298.59,299.725,298.993,295.118,307.762,490.015,492.394,585.147,445.779,489.829,525.247,480.073,62.65,4.86,161,23
51.62,19.01,3853.88,685.353,407.38898,10.076,1.724,299.81,297.901,299.208,300.66,301.76,307.667,295.716,494.553,492.874,587.31,441.529,488.061,471.631,486.75,62.65,4.86,161,23
51.62,19.01,493.15433,540.385,388.582,10.1108,1.66212,300.706,298.147,298.429,302.164,299.626,297.328,300.786,492.577,487.833,562.499,490.927,481.185,459.054,464.825,62.633347,4.8004813,161,23
51.62,19.01,4234.42,514.548,378.919,10.1281,1.66373,299.588,302.115,302.682,298.655,298.28,290.489,306.442,505.952,502.559,399.328,499.462,510.357,508.395,518.779,62.598648,4.6764836,161,23
51.62,19.01,3361.43,607.842,417.888,10,1.72512,299.743,300.366,302.283,298.939,300.962,294.343,310.664,511.948,515.961,472.474,559.008,498.395,507.731,474.079,62.56395,4.552486,161,23
51.62,19.01,685.8448,587.524,412.501,9.91289,1.72069,300.586,298.314,301.831,299.488,299.78,309.23,297.291,514.171,507.664,546.389,425.776,506.714,512.073,471.571,62.52925,4.4284887,161,23
51.62,19.01,4176.03,599.797,418.2269,9.89102,1.68892,299.594,297.949,302.095,300.224,299.233,306.609,308.553,491.711,523.083,584.867,446.775,490.33,447.453,508.089,62.494553,4.304491,161,23
51.62,19.01,4374.63,672.344,417.8794,9.86695,1.72585,298.641,295.412,298.482,299.096,301.049,302.913,287.931,505.17,503.605,599.694,353.737,367.892,365.251,418.07,62.459854,4.1804934,161,23
51.62,19.01,3838.16,581.108,401.977,9.78769,1.68987,300.586,303.011,297.625,300.729,301.762,302.547,287.631,498.402,489.421,596.109,334.592,387.513,382.739,428.541,62.425156,4.056496,161,23
51.62,19.01,3587.16,524.967,379.086,9.85391,1.67089,300.678,298.644,300.84,299.43,299.707,301.971,288.802,498.513,483.086,413.979,457.897,413.665,401.678,424.939,62.390457,3.9324985,161,23
51.62,19.01,3823.71,564.143,377.966,10.0762,1.723,299.863,299.302,298.203,299.581,299.274,304.715,298.041,508.23,483.576,593.736,310.197,369.712,406.271,414.79,62.35576,3.808501,161,23
51.62,19.01,3953.59,467.787,377.38412,10.0364,1.70384,299.268,297.427,299.268,300.063,300.033,294.159,291.932,517.579,508.615,558.117,276.648,356.951,353.303,355.52,62.32106,3.6845033,161,23
51.62,19.01,3636.72,575.22,378.26825,10.0659,1.73364,299.63,304.286,299.028,299.135,298.583,293.325,296.405,508.076,499.228,427.85,433.702,388.634,405.565,458.396,62.286366,3.5605059,161,23
51.62,19.01,3711.62,566.259,379.96,10.0005,1.72714,298.828,341.431,301.404,300.487,297.517,298.745,294.956,519.887,529.551,556.631,297.279,366.972,370.95,340.796,62.251667,3.4365084,161,23
51.62,19.01,3817.5,538.331,378.89966,9.99578,1.68701,299.927,299.403,298.236,300.434,297.374,293.824,294.753,501.372,495.65,427.569,421.725,387.114,444.522,439.838,62.21697,3.3125107,161,23
51.62,19.01,3684.07,548.831,381.235,9.88801,1.69447,300.006,300.506,301.521,298.259,298.637,297.464,288.619,510.947,498.581,433.44,427.755,394.105,294.107,372.297,62.18227,3.1885133,161,23
51.87,18.78,3898.02,568.387,376.538,9.96644,1.74064,299.268,301.798,302.563,300.257,302.235,303.448,313.165,508.119,518.775,446.824,463.824,410.955,436.267,383.121,62.15,3.0645158,161,23
51.87,18.78,3642.02,543.794,379.962,9.85582,1.70972,299.522,291.34,302.203,300.414,300.686,298.447,294.568,488.813,490.217,486.161,447.508,404.454,426.881,361.469,62.15,2.9405181,161,23
51.87,18.78,4676.91,574.97,382.571,9.74954,1.72763,299.7,308.891,301.691,299.529,302.749,297.302,295.339,504.977,488.353,528.99,371.096,173.83713,658.776,181.91046,64.02,2.85,161,23
51.87,18.78,4834.05,621.284,408.081,9.86035,1.74492,300.139,299.309,302.56,297.566,296.683,306.634,301.271,508.801,475.34,476.534,383.78,200.6396,507.079,182.01353,64.02,2.85,161,23
51.87,18.78,4373.65,601.313,411.909,9.95019,1.73492,299.445,303.408,297.921,298.954,300.555,306.285,286.468,518.506,479.476,424.772,396.925,227.4421,507.538,182.11661,63.75,3.58,161,23
51.87,18.78,3642.69,608.243,413.277,10.0239,1.74498,298.685,294.547,301.879,300.535,300.672,299.313,308.693,505.35,497.436,459.056,460.999,664.1118,467.82,493.265,63.75,3.58,161,23
51.87,18.78,4218.25,590.434,387.38,9.91269,1.75476,299.268,299.581,298.574,300.136,299.463,292.678,289.341,502.382,510.365,506.225,379.261,550.584,617.119,505.101,64.77,2.92,161,23
51.87,18.78,4729.63,654.997,416.69522,9.82329,1.73378,299.836,299.587,302.389,300.54,302.419,301.641,319.027,506.762,493.755,506.69,386.985,346.307,277.949,311.094,64.77,2.92,161,23
51.87,18.78,3693.19,603.308,417.23557,9.93862,1.71864,299.936,302.728,297.624,298.531,299.611,292.408,298.835,489.894,501.646,679.766,336.917,341.497,388.029,336.3,65.64,2.25,161,23
51.87,18.78,4016.03,694.256,418.27045,10.1259,1.7405,299.776,302.141,298.746,300.229,299.581,303.025,289.353,501.735,512.252,534.454,344.723,328.715,397.516,371.937,65.61,2.52,161,23
51.87,18.78,4420.3,624.408,417.86734,10.1468,1.71407,300.251,304.095,300.513,298.919,301.172,305.688,306.951,493.748,515.953,686.276,358.614,346.06,334.671,321.642,65.61,2.52,161,23
47.21,27.31,4245.21,654.655,418.0073,9.95863,1.71791,300.366,305.967,297.949,300.044,299.863,304.478,303.042,486.738,497.377,693.833,349.834,369.668,264.646,329.701,65.4,2.78,161,23
47.21,27.31,5055.9,591.833,417.7348,9.84828,1.71308,300.164,300.058,298.727,299.591,299.808,305.147,288.942,487.162,458.779,701.284,352.547,390.164,358.128,364.646,65.4,2.78,161,23
47.21,27.31,3669.92,563.668,415.44266,9.96284,1.68213,300.254,299.302,298.614,300.687,300.558,290.072,312.998,509.573,498.746,688.744,352.634,348.307,370.79,376.156,65.28,2.51,161,23
47.21,27.31,3643.2,561.589,380.68994,10.1624,1.72024,300.517,300.725,299.584,300.652,300.366,296.159,304.73,496.581,487.746,885.942,353.431,355.555,379.548,375.552,65.28,2.51,162,24
47.21,27.31,3110.23,539.654,381.061,10.2977,1.70619,299.621,296.014,298.046,300.977,299.927,299.441,311.332,506.416,521.307,883.97046,342.294,313.673,361.856,356.292,65.85,2.21,162,24
47.21,27.31,2813.89,541.063,379.961,10.3002,1.70227,299.053,299.937,298.099,299.287,299.662,297.155,300.271,500.011,483.93,881.99896,341.965,337.829,342.793,336.459,65.85,2.21,162,24
47.21,27.31,3008.94,543.553,382.459,10.2579,1.68881,299.707,300.184,297.48,300.045,299.737,293.631,305.957,519.247,510.169,880.02747,310.99,383.768,359.192,341.941,65.52,2.13,162,24
47.21,27.31,3099.02,551.018,379.7,10.2087,1.70852,300.235,300.885,302.633,301.081,300.263,294.499,292.222,511.552,490.652,869.54236,388.188,368.051,321.963,386.37,66.34,2.13,162,24
47.21,27.31,716.1182,555.556,381.0485,9.93334,1.70766,300.284,300.824,297.908,299.856,300.132,303.3,301.965,494.329,537.799,509.763,323.802,328.249,318.335,330.215,66.34,2.13,162,24
47.21,27.31,3100.92,537.758,381.715,9.65076,1.70794,300.689,300.541,296.909,300.732,299.487,298.908,306.606,506.689,493.646,884.57434,362.123,388.856,355.101,442.519,65.84,2.02,162,24
47.21,27.31,3217.52,528.143,377.48276,9.84812,1.70905,299.555,296.902,298.828,300.753,300.146,306.697,298.425,505.913,505.848,871.018,325.84,333.701,313.342,316.541,65.84,2.02,162,24
47.21,27.31,3905.42,504.806,377.286,9.97403,1.70128,299.911,305.972,302.772,300.382,300.543,302.188,307.837,495.044,493.287,857.4617,367.301,349.571,380.072,329.911,66.23,1.88,162,24
47.21,27.31,2902.34,518.096,379.966,9.93274,1.7105,301.02,299.185,298.828,298.027,299.921,311.585,292.446,498.685,477.947,843.9054,371.914,359.411,359.881,343.18,66.23,1.88,162,24
47.21,27.31,2932.9,522.485,389.29593,9.78633,1.69561,299.268,299.964,301.717,296.781,300.709,309.037,288.565,499.28,504.876,830.34906,359.051,350.337,390.893,330.152,62.96,4.33,162,24
47.21,27.31,3070.47,595.086,399.9339,9.58466,1.68947,300.421,299.761,298.828,301.378,301.053,305.987,298.117,511.68,506.37,816.7927,357.458,345.542,333.972,352.157,62.96,4.33,162,24
47.21,27.31,4151,671.125,410.5719,9.68156,1.73995,299.449,301.452,297.911,300.826,298.227,305.451,296.792,498.987,528.89,803.23645,357.534,350.73,320.011,345.822,63.87,3.48,162,24
44.7,30.14,2461.8462,486.376,376.591,9.75491,1.71891,300.34,303.609,298.389,298.908,301.824,302.294,293.372,502.023,484.552,789.6801,359.664,343.935,349.026,363.608,63.95,3.49,162,24
44.7,30.14,4542.64,664.579,414.75757,9.80723,1.72157,299.647,293.008,301.983,300.15,298.772,294.355,304.526,507.003,517.533,776.1238,335.705,356.373,363.222,348.365,63.95,3.49,162,24
44.7,30.14,3758.37,611.798,385.57,9.87704,1.76247,300.902,297.062,298.617,299.216,298.276,301.179,303.536,484.099,491.212,762.5675,336.757,354.885,309.647,370.536,63.937252,3.8055801,162,24
44.7,30.14,3395.67,564.191,380.273,9.93136,1.72152,298.364,303.727,299.974,300.497,302.05,297.401,302.056,470.182,469.06,749.01117,414.904,377.466,359.695,341.122,63.89172,4.932652,162,24
44.7,30.14,1202.6858,530.783,384.533,10.0861,1.68142,299.117,304.079,302.217,299.788,300.666,306.069,294.595,511.895,503.498,735.45483,499.34,344.879,450.276,384.751,63.84619,5.53,162,24
44.7,30.14,3018.49,559.692,396.301,9.94287,1.69771,300.159,298.337,302.434,300.366,299.733,299.061,292.159,491.597,491.108,721.89856,370.795,359.369,307.341,342.187,63.80066,5.53,162,24
44.7,30.14,2972.66,579.958,395.319,9.446,1.70473,299.383,299.439,302.657,299.629,301.629,296.05,304.694,482.48,506.281,708.3422,179.22076,354.414,291.147,325.453,63.75513,5.4644065,162,24
44.7,30.14,3002.47,567.707,377.397,9.04582,1.7336,299.483,298.161,302.376,301.42572,301.965,310.657,299.984,515.747,500.703,564.2233,192.49248,349.622,330.839,350.318,63.7096,5.3679457,162,24
44.7,30.14,3218.54,549.702,384.124,9.04108,1.6918,300.011,304.969,301.581,299.863,300.609,305.599,293.9,503.01,447.731,696.4001,347.347,340.101,372.253,355.892,63.66407,5.271485,162,24
44.7,30.14,4378.25,537.667,382.902,9.33331,1.69158,299.924,304.168,301.689,299.117,299.113,299.576,301.836,497.636,511.494,828.57684,366.443,356.902,383.798,362.87,63.618538,5.1750245,162,24
44.7,30.14,4483.36,568.477,383.707,9.65711,1.72774,299.549,298.58,298.828,300.377,301.534,298.469,300.305,502.294,505.865,700.391,339.532,351.308,409.799,356.947,63.57301,5.0785637,162,24
44.7,30.14,3080.06,560.168,381.376,9.68058,1.7115,300.369,296.786,224.22327,298.828,300.024,306.942,289.919,517.858,478.713,864.30927,355.44,363.046,402.814,364.493,63.52748,4.982103,162,24
44.7,30.14,3424.62,548.585,380.023,9.6724,1.68945,300.034,305.014,222.63126,298.759,299.268,302.231,296.757,495.851,645.101,869.13605,498.879,370.472,362.139,344.224,63.48195,4.885642,162,24
44.7,30.14,3082.8,460.18805,394.6265,9.76954,1.5987191,300.006,300.816,221.03925,299.4,300.7,299.414,289.862,840.3704,736.349,873.96277,349.921,357.473,389.94,241.224,63.43642,4.789181,162,24
44.7,30.14,813.22375,546.666,378.183,9.72049,1.70327,300.836,294.427,219.44724,299.358,298.978,298.877,294.563,374.16,412.081,878.78955,469.58,394.299,405.058,415.939,63.39089,4.6927204,162,24
44.7,30.14,3478.79,465.927,376.62003,9.66446,1.6797,298.605,301.27,217.85521,300.37,300.345,306.558,295.165,409.702,360.134,883.6163,352.106,361.222,358.493,372.328,63.34536,4.5962596,162,24
44.7,30.14,3365.72,585.504,378.163,9.41398,1.74206,297.513,311.875,216.2632,298.962,297.819,309.96,289.804,377.927,351.455,878.26184,200.523,307.4,256.338,300.253,63.299828,4.499799,162,24
53.24,19.97,3416.69,568.949,381.518,9.34175,1.72855,299.835,309.027,301.703,299.945,299.616,309.759,285.388,370.738,421.69,607.354,228.776,324.961,364.645,272.983,63.2543,4.403338,162,24
53.24,19.97,443.8139,530.403,416.59894,9.49266,1.73372,299.827,301.805,300.207,300.156,301.355,297.739,308.106,376.483,454.135,518.241,357.298,338.031,457.954,360.653,63.208767,4.306877,162,24
53.24,19.97,3001.63,557.419,377.674,9.58188,1.72103,300.899,303.432,300.025,299.37,298.912,307.29,296.393,375.366,426.942,546.797,286.605,373.707,382.583,350.73,63.16324,4.2104163,162,24
53.24,19.97,3080.26,443.931,379.45334,9.41693,1.67539,298.93,297.374,301.958,299.214,301.046,296.827,307.14,394.366,458.875,878.7349,167.733,354.934,369.751,332.036,63.13,4.14,162,24
53.24,19.97,3487.58,581.12,379.378,9.31744,1.73365,300.742,299.585,299.077,299.781,299.122,290.794,289.465,415.107,403.88,882.8807,318.627,348.035,413.606,360.59,63.13,4.14,162,24
53.24,19.97,4129.38,570.077,382.209,9.5135,1.72053,301.242,303.628,298.68,299.562,302.486,296.157,300.719,396.795,397.09,705.291,347.078,350.46,379.876,181.45857,63.16,4.62,162,24
53.24,19.97,912.8738,514.967,377.241,9.63525,1.66579,300.476,304.614,300.549,300.085,303.931,297.156,303.357,400.307,483.113,862.303,375.976,366.759,312.948,189.93579,63.16,4.62,162,24
53.24,19.97,3085.39,482.788,376.4587,9.67874,1.69084,300.366,295.532,299.268,300.366,298.389,304.541,289.38,379.871,409.512,851.31647,344.922,348.094,461.488,198.41302,63.38625,4.439002,162,24
53.24,19.97,2956.92,478.215,378.34216,9.67907,1.71478,299.369,296.293,300.704,300.259,301.685,292.801,311.916,406.051,431.279,840.33,334.395,332.473,406.542,206.89026,63.718964,4.172828,162,24
53.24,19.97,1200.5573,452.836,378.3657,9.77059,1.70262,299.605,294.148,298.661,299.487,297.326,291.885,290.613,407.647,432.493,829.3435,327.456,335.171,337.906,218.54572,64.05168,3.9066544,162,24
